,favorite_count,retweet_count,tweet_id,timestamp,source,text,rating_numerator,rating_denominator,name,dog_stage
445,1846,561,7.5944626154e+17,2016-07-30 17:51:13,Twitter for iPhone,"No no no this is all wrong. The Walmart had to have run into the dog driving the car. 10/10 someone tell him it's ok
https://t.co/fRaTGcj68A",10.0,10.0,Finn,
447,7227,2302,7.59047813561e+17,2016-07-29 15:27:55,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11.0,10.0,Sunny,
448,12376,4376,7.58828659923e+17,2016-07-29 00:57:05,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13.0,10.0,Sunny,doggo
449,4227,1132,7.58474966124e+17,2016-07-28 01:31:38,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11.0,10.0,Bo,
450,5756,2204,7.58405701904e+17,2016-07-27 20:56:24,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10.0,10.0,Seamus,
451,21302,11550,7.58099635764e+17,2016-07-27 00:40:12,Vine - Make a Scene,In case you haven't seen the most dramatic sneeze ever... 13/10 https://t.co/iy7ylyZcsE,13.0,10.0,Wafer,
452,7613,3710,7.57741869644e+17,2016-07-26 00:58:34,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,10.0,10.0,Bear,
453,5022,1391,7.57725642876e+17,2016-07-25 23:54:05,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11.0,10.0,Chelsea,
455,16743,7759,7.57400162378e+17,2016-07-25 02:20:45,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13.0,10.0,Moose,
456,4995,1637,7.573547604e+17,2016-07-24 23:20:20,Twitter for iPhone,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",8.0,10.0,Florence,
457,7342,2295,7.5693921895e+17,2016-07-23 19:49:07,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12.0,10.0,Autumn,pupper
458,11506,4169,7.56526248106e+17,2016-07-22 16:28:07,Twitter for iPhone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13.0,10.0,nan,doggo
459,28519,15071,7.5628853403e+17,2016-07-22 00:43:32,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12.0,10.0,Buddy,
460,8092,3285,7.55955933504e+17,2016-07-21 02:41:54,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12.0,10.0,Dido,pupper
461,23446,12621,7.55110668769e+17,2016-07-18 18:43:07,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13.0,10.0,Eugene,
462,7616,2870,7.54856583969e+17,2016-07-18 01:53:28,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11.0,10.0,Herschel,
463,5852,2220,7.54482103782e+17,2016-07-17 01:05:25,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,10.0,10.0,Ken,
464,8655,2670,7.54120377874e+17,2016-07-16 01:08:03,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10.0,10.0,Strudel,
465,6458,2492,7.53655901052e+17,2016-07-14 18:22:23,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10.0,10.0,nan,
466,6384,2186,7.53398408988e+17,2016-07-14 01:19:12,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12.0,10.0,Tebow,
468,41080,24013,7.53039830822e+17,2016-07-13 01:34:21,Vine - Make a Scene,So this just changed my life. 13/10 please enjoy  https://t.co/dsv4xAtfv7,13.0,10.0,Chloe,
469,13970,7798,7.52932432744e+17,2016-07-12 18:27:35,Vine - Make a Scene,This is Carl. He's very powerful. 12/10 don't mess with Carl https://t.co/v5m2bIukXc,12.0,10.0,Betty,
471,4878,1794,7.52660715233e+17,2016-07-12 00:27:52,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10.0,10.0,Binky,doggo
472,8157,3917,7.52519690951e+17,2016-07-11 15:07:30,Twitter for iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11.0,10.0,Moose,puppo
474,3415,1060,7.51950017322e+17,2016-07-10 01:23:49,Vine - Make a Scene,This is Lola. She's a surfing pupper. 13/10 magical af https://t.co/BlGQkhM5EV,13.0,10.0,Comet,pupper
475,6428,2227,7.51830394384e+17,2016-07-09 17:28:29,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12.0,10.0,Jack,
476,8699,3440,7.51598357618e+17,2016-07-09 02:06:27,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13.0,10.0,Larry,
477,5547,1445,7.51538714309e+17,2016-07-08 22:09:27,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10.0,10.0,Jack,
478,13791,6695,7.51251247299e+17,2016-07-08 03:07:09,Twitter for iPhone,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,10.0,10.0,nan,
479,5610,1480,7.51132876105e+17,2016-07-07 19:16:47,Twitter for iPhone,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,10.0,10.0,Levi,puppo
480,14621,5747,7.50719632563e+17,2016-07-06 15:54:42,Twitter for iPhone,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,12.0,10.0,Akumi,
481,14569,4947,7.50429297816e+17,2016-07-05 20:41:01,Twitter for iPhone,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,12.0,10.0,Titan,
482,758,39,7.50381685133e+17,2016-07-05 17:31:49,Twitter for iPhone,"13/10 such a good doggo
@spaghemily",13.0,10.0,nan,doggo
483,3990,1440,7.50132105863e+17,2016-07-05 01:00:05,Twitter for iPhone,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,11.0,10.0,Cooper,
484,3344,959,7.5010189901e+17,2016-07-04 23:00:03,Twitter for iPhone,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,11.0,10.0,Olivia,
485,8653,3802,7.50071704094e+17,2016-07-04 21:00:04,Twitter for iPhone,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,10.0,10.0,Beau,pupper
486,3502,703,7.50041628174e+17,2016-07-04 19:00:33,TweetDeck,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,13.0,10.0,Alf,
487,3568,1035,7.50011400161e+17,2016-07-04 17:00:26,TweetDeck,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,11.0,10.0,Oshie,doggo
488,5569,2772,7.49981277374e+17,2016-07-04 15:00:45,TweetDeck,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,1776.0,10.0,Bruce,
489,6721,1904,7.49417653287e+17,2016-07-03 01:41:06,Twitter for iPhone,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,11.0,10.0,Chubbs,pupper
490,9488,3951,7.49395845977e+17,2016-07-03 00:14:27,Twitter for iPhone,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,10.0,10.0,Gary,
491,6353,2360,7.49075273011e+17,2016-07-02 03:00:36,Vine - Make a Scene,This is Boomer. He's self-baptizing. Other doggo not ready to renounce sins. 11/10 spiritually awakened af https://t.co/cRTJiQQk9o,11.0,10.0,Sky,doggo
492,3425,896,7.49036806122e+17,2016-07-02 00:27:45,Twitter for iPhone,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,8.0,10.0,Atlas,
493,6461,2564,7.48932637671e+17,2016-07-01 17:33:49,Twitter for iPhone,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,13.0,10.0,nan,doggo
494,5213,1814,7.48699167502e+17,2016-07-01 02:06:06,Twitter for iPhone,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,11.0,10.0,nan,
495,6696,2272,7.48575535304e+17,2016-06-30 17:54:50,Twitter for iPhone,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,6.0,10.0,Eleanor,
496,5735,1413,7.48346686624e+17,2016-06-30 02:45:28,Twitter for iPhone,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa",10.0,10.0,Layla,
497,4078,867,7.48324050482e+17,2016-06-30 01:15:31,Twitter for iPhone,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,11.0,10.0,nan,
498,15549,8825,7.48220828304e+17,2016-06-29 18:25:21,Vine - Make a Scene,Stop what you're doing and watch this heckin masterpiece right here. Both 13/10 https://t.co/3BOVI2WZoH,13.0,10.0,nan,
499,7310,2894,7.47933425677e+17,2016-06-28 23:23:19,Twitter for iPhone,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,11.0,10.0,nan,
500,3084,851,7.47844099429e+17,2016-06-28 17:28:22,Twitter for iPhone,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,11.0,10.0,Toby,
501,1520,179,7.47651430854e+17,2016-06-28 04:42:46,Twitter for iPhone,Other pupper asked not to have his identity shared. Probably just embarrassed about the headbutt. Also 12/10 it'll be ok mystery pup,12.0,10.0,Rocky,pupper
502,2545,619,7.47600769479e+17,2016-06-28 01:21:27,Twitter for iPhone,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,10.0,10.0,Baron,
503,6110,1803,7.47512671126e+17,2016-06-27 19:31:23,Twitter for iPhone,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,10.0,10.0,Tyr,
504,5965,2184,7.47439450713e+17,2016-06-27 14:40:26,Vine - Make a Scene,This is Linus. He just wanted to say hello but no one's paying attention. 12/10 (vid by @rebeccacollinzz) https://t.co/VCijm2eVpR,12.0,10.0,Bauer,
505,5792,1791,7.47219827526e+17,2016-06-27 00:07:44,Twitter for iPhone,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,11.0,10.0,Swagger,
506,10534,4548,7.47103485104e+17,2016-06-26 16:25:26,Twitter for iPhone,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7",11.0,10.0,Sammy,
507,6593,2429,7.46872823978e+17,2016-06-26 01:08:52,Twitter for iPhone,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10 https://t.co/9e48aPrBm2,11.0,10.0,Brandi,
508,5345,1806,7.46790600704e+17,2016-06-25 19:42:08,Twitter for iPhone,When you just can't resist... 10/10 topnotch tongue https://t.co/jeWEGUgbXf,10.0,10.0,nan,
509,6648,2037,7.46726898085e+17,2016-06-25 15:29:00,Twitter for iPhone,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving https://t.co/gLbLiZtwsp,12.0,10.0,Mary,
511,6637,1854,7.46369468512e+17,2016-06-24 15:48:42,Twitter for iPhone,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10 https://t.co/5qpBTTpgUt,9.0,10.0,Ted,
512,3904,931,7.46056683366e+17,2016-06-23 19:05:49,Twitter for iPhone,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers https://t.co/VJgbgIzIHx,11.0,10.0,Halo,
513,7652,2636,7.45712589599e+17,2016-06-22 20:18:30,Twitter for iPhone,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway https://t.co/QHbvtvaw8E,7.0,10.0,nan,
514,9412,2768,7.45422732646e+17,2016-06-22 01:06:43,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10 https://t.co/nc53zEN0hZ,9.0,10.0,Augie,
515,8605,3976,7.45074613265e+17,2016-06-21 02:03:25,Vine - Make a Scene,This is Jeffrey. He wasn't prepared to execute such advanced barkour. Still 11/10 would totally pet https://t.co/MuuwkkLrHh,11.0,10.0,Craig,
516,3277,716,7.44995568524e+17,2016-06-20 20:49:19,Twitter for iPhone,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo https://t.co/2FPb45NXrK,9.0,10.0,Sam,puppo
517,6150,1771,7.44709971297e+17,2016-06-20 01:54:27,Twitter for iPhone,This is Harvey. He's stealthy af. 10/10 would do my best to pet https://t.co/zAzaRT6NnT,10.0,10.0,Hunter,
518,131075,79515,7.4423479936e+17,2016-06-18 18:26:18,Twitter for iPhone,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad) https://t.co/7wE9LTEXC4,13.0,10.0,Pavlov,doggo
519,4551,1231,7.43980027718e+17,2016-06-18 01:33:55,Twitter for iPhone,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face https://t.co/Kxda28JmQ2,11.0,10.0,Phil,
521,20275,7445,7.43595368194e+17,2016-06-17 00:05:25,Twitter for iPhone,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet https://t.co/EVuqdEO66N,7.0,10.0,nan,
522,8671,4185,7.43510151681e+17,2016-06-16 18:26:48,Twitter Web Client,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor) https://t.co/qGeVjHSUKH",13.0,10.0,Maximus,
523,6792,2164,7.4322259347e+17,2016-06-15 23:24:09,Twitter for iPhone,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately https://t.co/xOBKCdpzaa,12.0,10.0,nan,pupper
524,7744,4011,7.42534281772e+17,2016-06-14 01:49:03,Vine - Make a Scene,"For anyone who's wondering, this is what happens after a doggo catches it's tail... 11/10 https://t.co/G4fNhzelDv",11.0,10.0,Kyro,doggo
525,7916,4382,7.42465774154e+17,2016-06-13 21:16:49,Twitter for iPhone,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet https://t.co/hBTzPmj36Z",14.0,10.0,Wallace,pupper
526,7457,2266,7.42385895052e+17,2016-06-13 15:59:24,Twitter for iPhone,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil https://t.co/ULdPY6CLpq,11.0,10.0,Ito,
527,5661,1783,7.42150209888e+17,2016-06-13 00:22:53,Twitter for iPhone,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper https://t.co/PprXoqZuKY,8.0,10.0,nan,pupper
528,8945,3144,7.41743634094e+17,2016-06-11 21:27:17,Twitter for iPhone,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af https://t.co/rYxJ0UQtbE,11.0,10.0,Koda,pupper
529,9631,3650,7.41303864243e+17,2016-06-10 16:19:48,Twitter for iPhone,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af https://t.co/O4iw9NlLaQ,12.0,10.0,Seamus,
530,10342,3520,7.41067306819e+17,2016-06-10 00:39:48,Twitter for iPhone,This is just downright precious af. 12/10 for both pupper and doggo https://t.co/o5J479bZUC,12.0,10.0,Milo,"doggo, pupper"
531,3736,1062,7.407117882e+17,2016-06-09 01:07:06,Twitter for iPhone,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly. 9/10 might still pet https://t.co/CmLoKMbOHv,9.0,10.0,nan,
532,19881,7724,7.40676976022e+17,2016-06-08 22:48:46,Twitter for iPhone,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af. 11/10 nothing runs like a pupper https://t.co/sMbMw5Z2XC",11.0,10.0,Cooper,pupper
533,2727,495,7.40365076218e+17,2016-06-08 02:09:24,Twitter for iPhone,When the photographer forgets to tell you where to look... 10/10 https://t.co/u1GHWxhC85,10.0,10.0,Ollie,
534,7335,2220,7.40214038585e+17,2016-06-07 16:09:13,Twitter for iPhone,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ...10/10 https://t.co/0yolOOyD3X,10.0,10.0,Stephan,
535,4443,1217,7.39932936087e+17,2016-06-06 21:32:13,Twitter for iPhone,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight. 10/10 would immediately trade lives with https://t.co/yctnFptdQ1,10.0,10.0,Cali,
536,4185,1547,7.39623569819e+17,2016-06-06 01:02:55,Vine - Make a Scene,Here's a doggo that don't need no human. 12/10 independent af (vid by @MichelleLiuCee) https://t.co/vdgtdb6rON,12.0,10.0,Lennon,doggo
537,43694,24319,7.3954407932e+17,2016-06-05 19:47:03,Twitter for iPhone,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ...10/10 https://t.co/zxw8d5g94P,10.0,10.0,nan,
538,75163,52360,7.39238157792e+17,2016-06-04 23:31:25,Twitter for iPhone,Here's a doggo blowing bubbles. It's downright legendary. 13/10 would watch on repeat forever (vid by Kent Duryee) https://t.co/YcXgHfp1EC,13.0,10.0,nan,doggo
539,4127,1283,7.38885046783e+17,2016-06-04 00:08:17,Twitter for iPhone,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip. 11/10 would pet with caution https://t.co/EfejX3iRGr,11.0,10.0,nan,
540,5575,1759,7.38537504002e+17,2016-06-03 01:07:16,Twitter for iPhone,This is Bayley. She fell asleep trying to escape her evil fence enclosure. 11/10 night night puppo https://t.co/AxSiqAKEKu,11.0,10.0,Waffles,puppo
541,4727,1360,7.38184450749e+17,2016-06-02 01:44:22,Twitter for iPhone,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you. 9/10 https://t.co/twxYcPOafl",9.0,10.0,Dave,
